X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-03,1.000000e-05
0,4.80e+01,1.60e+00,
1,4.40e+01,3.20e+00,
2,4.40e+01,1.60e+00,
3,4.56e+01,3.20e+00,
4,4.48e+01,1.60e+00,
5,4.32e+01,3.20e+00,
6,4.40e+01,3.20e+00,
7,4.56e+01,1.60e+00,
8,4.40e+01,3.20e+00,
9,4.80e+01,1.60e+00,
10,4.64e+01,3.20e+00,
11,4.96e+01,1.60e+00,
12,4.80e+01,1.60e+00,
13,5.20e+01,3.20e+00,
14,5.04e+01,2.40e+00,
15,5.44e+01,1.60e+00,
16,5.28e+01,2.40e+00,
17,5.84e+01,1.60e+00,
18,5.76e+01,2.40e+00,
19,6.16e+01,1.60e+00,
20,6.00e+01,2.40e+00,
21,6.40e+01,8.00e-01,
22,6.40e+01,8.00e-01,
23,6.72e+01,4.80e+00,
24,6.64e+01,4.80e+00,
25,6.96e+01,2.48e+01,
26,6.80e+01,2.40e+01,
27,7.12e+01,3.68e+01,
28,7.04e+01,3.60e+01,
29,7.28e+01,3.76e+01,
30,7.20e+01,3.76e+01,
31,7.36e+01,3.60e+01,
32,7.36e+01,3.60e+01,
33,7.12e+01,3.76e+01,
34,7.20e+01,3.76e+01,
35,6.96e+01,3.60e+01,
36,7.12e+01,3.76e+01,
37,6.80e+01,3.60e+01,
38,6.96e+01,3.76e+01,
39,6.64e+01,3.60e+01,
40,6.72e+01,3.76e+01,
41,6.32e+01,3.60e+01,
42,6.48e+01,3.76e+01,
43,5.92e+01,3.60e+01,
44,6.08e+01,3.76e+01,
45,5.60e+01,3.60e+01,
46,5.76e+01,3.76e+01,
47,5.28e+01,3.04e+01,
48,5.36e+01,3.04e+01,
49,4.96e+01,1.28e+01,
50,5.12e+01,1.28e+01,
51,4.80e+01,2.40e+00,
52,4.88e+01,3.20e+00,
53,4.64e+01,1.60e+00,
54,4.64e+01,3.20e+00,
55,4.40e+01,1.60e+00,
56,4.48e+01,1.60e+00,
57,4.32e+01,3.20e+00,
58,4.48e+01,1.60e+00,
59,4.32e+01,3.20e+00,
60,4.40e+01,3.20e+00,
61,4.56e+01,1.60e+00,
62,4.48e+01,3.20e+00,
63,4.80e+01,1.60e+00,
64,4.72e+01,1.60e+00,
65,5.04e+01,3.20e+00,
66,4.88e+01,2.40e+00,
67,5.28e+01,1.60e+00,
68,5.12e+01,2.40e+00,
69,5.60e+01,1.60e+00,
70,5.52e+01,1.60e+00,
71,5.92e+01,2.40e+00,
72,5.84e+01,2.40e+00,
73,6.24e+01,8.00e-01,
74,6.16e+01,2.40e+00,
75,6.56e+01,8.00e-01,
76,6.48e+01,8.00e-01,
77,6.80e+01,1.20e+01,
78,6.72e+01,1.20e+01,
79,7.04e+01,3.12e+01,
80,6.88e+01,3.20e+01,
81,7.28e+01,3.76e+01,
82,7.12e+01,3.60e+01,
83,7.36e+01,3.76e+01,
84,7.20e+01,3.76e+01,
85,7.36e+01,3.60e+01,
86,7.36e+01,3.76e+01,
87,7.04e+01,3.60e+01,
88,7.28e+01,3.60e+01,
89,6.96e+01,3.76e+01,
90,7.04e+01,3.76e+01,
91,6.80e+01,3.60e+01,
92,6.88e+01,3.76e+01,
93,6.56e+01,3.60e+01,
94,6.64e+01,3.76e+01,
95,6.16e+01,3.60e+01,
96,6.32e+01,3.76e+01,
97,5.84e+01,3.60e+01,
98,5.92e+01,3.76e+01,
99,5.52e+01,3.60e+01,
100,5.60e+01,3.68e+01,
101,5.20e+01,2.48e+01,
102,5.28e+01,2.56e+01,
103,4.88e+01,7.20e+00,
104,5.04e+01,8.00e+00,
105,4.72e+01,2.40e+00,
106,4.80e+01,3.20e+00,
107,4.48e+01,1.60e+00,
108,4.56e+01,3.20e+00,
109,4.40e+01,1.60e+00,
110,4.48e+01,3.20e+00,
111,4.32e+01,1.60e+00,
112,4.48e+01,3.20e+00,
113,4.32e+01,1.60e+00,
114,4.40e+01,3.20e+00,
115,4.64e+01,1.60e+00,
116,4.56e+01,3.20e+00,
117,4.88e+01,1.60e+00,
118,4.72e+01,1.60e+00,
119,5.04e+01,2.40e+00,
120,4.96e+01,2.40e+00,
121,5.36e+01,1.60e+00,
122,5.20e+01,2.40e+00,
123,5.68e+01,1.60e+00,
124,5.60e+01,1.60e+00,
125,6.00e+01,2.40e+00,
126,5.92e+01,2.40e+00,
127,6.40e+01,8.00e-01,
128,6.32e+01,8.00e-01,
129,6.64e+01,2.40e+00,
130,6.56e+01,8.00e-01,
131,6.88e+01,1.84e+01,
132,6.72e+01,1.68e+01,
133,7.04e+01,3.68e+01,
134,6.96e+01,3.60e+01,
135,7.28e+01,3.76e+01,
136,7.20e+01,3.76e+01,
137,7.36e+01,3.60e+01,
138,7.20e+01,3.76e+01,
139,7.36e+01,3.60e+01,
140,7.36e+01,3.76e+01,
141,7.12e+01,3.60e+01,
142,7.20e+01,3.76e+01,
143,6.88e+01,3.60e+01,
144,7.04e+01,3.76e+01,
145,6.72e+01,3.60e+01,
146,6.80e+01,3.76e+01,
147,6.48e+01,3.60e+01,
148,6.56e+01,3.76e+01,
149,6.08e+01,3.60e+01,
150,6.24e+01,3.76e+01,
151,5.76e+01,3.60e+01,
152,5.84e+01,3.76e+01,
153,5.44e+01,3.60e+01,
154,5.60e+01,3.68e+01,
155,5.12e+01,2.00e+01,
156,5.20e+01,2.08e+01,
157,4.88e+01,3.20e+00,
158,4.96e+01,4.00e+00,
159,4.64e+01,1.60e+00,
160,4.80e+01,3.20e+00,
161,4.48e+01,1.60e+00,
162,4.56e+01,2.40e+00,
163,4.40e+01,1.60e+00,
164,4.48e+01,1.60e+00,
165,4.32e+01,3.20e+00,
166,4.40e+01,3.20e+00,
167,4.56e+01,1.60e+00,
168,4.40e+01,3.20e+00,
169,4.80e+01,1.60e+00,
170,4.64e+01,1.60e+00,
171,4.88e+01,3.20e+00,
172,4.80e+01,2.40e+00,
173,5.12e+01,1.60e+00,
174,5.04e+01,1.60e+00,
175,5.44e+01,2.40e+00,
176,5.28e+01,1.60e+00,
177,5.84e+01,2.40e+00,
178,5.68e+01,2.40e+00,
179,6.16e+01,1.60e+00,
180,6.00e+01,2.40e+00,
181,6.48e+01,8.00e-01,
182,6.40e+01,8.00e-01,
183,6.72e+01,4.80e+00,
184,6.64e+01,3.20e+00,
185,6.96e+01,2.48e+01,
186,6.80e+01,2.40e+01,
187,7.12e+01,3.68e+01,
188,7.04e+01,3.60e+01,
189,7.28e+01,3.76e+01,
190,7.20e+01,3.76e+01,
191,7.36e+01,3.60e+01,
192,7.20e+01,3.76e+01,
193,7.36e+01,3.60e+01,
194,7.28e+01,3.76e+01,
195,6.96e+01,3.60e+01,
196,7.12e+01,3.76e+01,
197,6.80e+01,3.60e+01,
198,6.96e+01,3.76e+01,
199,6.64e+01,3.60e+01,
200,6.72e+01,3.60e+01,
201,6.40e+01,3.76e+01,
202,6.48e+01,3.76e+01,
203,6.00e+01,3.60e+01,
204,6.08e+01,3.76e+01,
205,5.68e+01,3.60e+01,
206,5.76e+01,3.76e+01,
207,5.36e+01,3.20e+01,
208,5.36e+01,3.20e+01,
209,5.04e+01,1.44e+01,
210,5.12e+01,1.44e+01,
211,4.80e+01,2.40e+00,
212,4.96e+01,3.20e+00,
213,4.64e+01,1.60e+00,
214,4.72e+01,1.60e+00,
215,4.40e+01,2.40e+00,
216,4.48e+01,1.60e+00,
217,4.40e+01,3.20e+00,
218,4.48e+01,3.20e+00,
219,4.40e+01,1.60e+00,
220,4.40e+01,3.20e+00,
221,4.56e+01,1.60e+00,
222,4.48e+01,3.20e+00,
223,4.80e+01,1.60e+00,
224,4.72e+01,2.40e+00,
225,5.04e+01,1.60e+00,
226,4.88e+01,2.40e+00,
227,5.28e+01,1.60e+00,
228,5.12e+01,2.40e+00,
229,5.60e+01,1.60e+00,
230,5.52e+01,2.40e+00,
231,5.92e+01,1.60e+00,
232,5.84e+01,2.40e+00,
233,6.24e+01,1.60e+00,
234,6.16e+01,2.40e+00,
235,6.56e+01,8.00e-01,
236,6.48e+01,8.00e-01,
237,6.80e+01,1.12e+01,
238,6.72e+01,1.12e+01,
239,7.04e+01,3.04e+01,
240,6.88e+01,3.04e+01,
241,7.20e+01,3.68e+01,
242,7.04e+01,3.76e+01,
243,7.36e+01,3.60e+01,
244,7.36e+01,3.76e+01,
245,7.20e+01,3.60e+01,
246,7.36e+01,3.76e+01,
247,7.04e+01,3.60e+01,
248,7.28e+01,3.60e+01,
249,6.96e+01,3.76e+01,
250,7.04e+01,3.76e+01,
251,6.80e+01,3.60e+01,
252,6.88e+01,3.76e+01,
253,6.56e+01,3.60e+01,
254,6.64e+01,3.60e+01,
255,6.24e+01,3.76e+01,
256,6.32e+01,3.76e+01,
257,5.84e+01,3.60e+01,
258,6.00e+01,3.76e+01,
259,5.52e+01,3.60e+01,
260,5.68e+01,3.76e+01,
261,5.20e+01,2.56e+01,
262,5.28e+01,2.64e+01,
263,4.96e+01,8.00e+00,
264,5.04e+01,8.00e+00,
265,4.72e+01,2.40e+00,
266,4.88e+01,3.20e+00,
267,4.48e+01,1.60e+00,
268,4.56e+01,3.20e+00,
269,4.40e+01,1.60e+00,
270,4.48e+01,1.60e+00,
271,4.32e+01,3.20e+00,
272,4.32e+01,1.60e+00,
273,4.48e+01,3.20e+00,
274,4.40e+01,3.20e+00,
275,4.64e+01,1.60e+00,
276,4.56e+01,1.60e+00,
277,4.88e+01,3.20e+00,
278,4.72e+01,2.40e+00,
279,5.04e+01,1.60e+00,
280,4.96e+01,2.40e+00,
281,5.36e+01,1.60e+00,
282,5.20e+01,2.40e+00,
283,5.68e+01,1.60e+00,
284,5.60e+01,1.60e+00,
285,6.00e+01,2.40e+00,
286,5.92e+01,2.40e+00,
287,6.32e+01,8.00e-01,
288,6.32e+01,8.00e-01,
289,6.64e+01,2.40e+00,
290,6.56e+01,8.00e-01,
291,6.88e+01,1.76e+01,
292,6.72e+01,1.68e+01,
293,7.04e+01,3.68e+01,
294,6.96e+01,3.52e+01,
295,7.28e+01,3.76e+01,
296,7.20e+01,3.76e+01,
297,7.36e+01,3.60e+01,
298,7.20e+01,3.76e+01,
299,7.36e+01,3.60e+01,
300,7.36e+01,3.76e+01,
301,7.12e+01,3.60e+01,
302,7.20e+01,3.76e+01,
303,6.88e+01,3.60e+01,
304,7.04e+01,3.76e+01,
305,6.72e+01,3.60e+01,
306,6.80e+01,3.76e+01,
307,6.48e+01,3.60e+01,
308,6.56e+01,3.76e+01,
309,6.08e+01,3.60e+01,
310,6.24e+01,3.76e+01,
311,5.76e+01,3.60e+01,
312,5.84e+01,3.76e+01,
313,5.44e+01,3.60e+01,
314,5.52e+01,3.68e+01,
315,5.12e+01,2.00e+01,
316,5.20e+01,2.00e+01,
317,4.88e+01,2.40e+00,
318,4.96e+01,4.00e+00,
319,4.64e+01,2.40e+00,
320,4.80e+01,3.20e+00,
321,4.40e+01,1.60e+00,
322,4.56e+01,1.60e+00,
323,4.32e+01,3.20e+00,
324,4.32e+01,1.60e+00,
325,4.48e+01,3.20e+00,
326,4.48e+01,3.20e+00,
327,4.32e+01,1.60e+00,
328,4.40e+01,3.20e+00,
329,4.80e+01,1.60e+00,
330,4.64e+01,1.60e+00,
331,4.88e+01,3.20e+00,
332,4.80e+01,2.40e+00,
333,5.12e+01,1.60e+00,
334,5.04e+01,2.40e+00,
335,5.44e+01,1.60e+00,
336,5.36e+01,1.60e+00,
337,5.84e+01,2.40e+00,
338,5.68e+01,2.40e+00,
339,6.08e+01,1.60e+00,
340,6.00e+01,2.40e+00,
341,6.40e+01,8.00e-01,
342,6.32e+01,8.00e-01,
343,6.72e+01,4.00e+00,
344,6.56e+01,3.20e+00,
345,6.96e+01,2.32e+01,
346,6.80e+01,2.24e+01,
347,7.12e+01,3.68e+01,
348,7.04e+01,3.60e+01,
349,7.28e+01,3.76e+01,
350,7.36e+01,3.76e+01,
351,7.20e+01,3.60e+01,
352,7.20e+01,3.76e+01,
353,7.36e+01,3.60e+01,
354,7.28e+01,3.76e+01,
355,6.96e+01,3.60e+01,
356,7.12e+01,3.76e+01,
357,6.80e+01,3.60e+01,
358,6.96e+01,3.76e+01,
359,6.64e+01,3.60e+01,
360,6.72e+01,3.76e+01,
361,6.40e+01,3.60e+01,
362,6.48e+01,3.76e+01,
363,6.00e+01,3.60e+01,
364,6.08e+01,3.60e+01,
365,5.68e+01,3.76e+01,
366,5.76e+01,3.76e+01,
367,5.28e+01,3.28e+01,
368,5.36e+01,3.28e+01,
369,5.04e+01,1.44e+01,
370,5.12e+01,1.44e+01,
371,4.80e+01,2.40e+00,
372,4.96e+01,3.20e+00,
373,4.64e+01,1.60e+00,
374,4.72e+01,1.60e+00,
375,4.40e+01,3.20e+00,
376,4.48e+01,1.60e+00,
377,4.32e+01,3.20e+00,
378,4.48e+01,1.60e+00,
379,4.32e+01,3.20e+00,
380,4.40e+01,3.20e+00,
381,4.56e+01,1.60e+00,
382,4.48e+01,3.20e+00,
383,4.80e+01,1.60e+00,
384,4.72e+01,1.60e+00,
385,4.96e+01,2.40e+00,
386,4.88e+01,2.40e+00,
387,5.20e+01,1.60e+00,
388,5.12e+01,1.60e+00,
389,5.60e+01,2.40e+00,
390,5.52e+01,1.60e+00,
391,5.92e+01,2.40e+00,
392,5.76e+01,2.40e+00,
393,6.24e+01,8.00e-01,
394,6.08e+01,2.40e+00,
395,6.56e+01,8.00e-01,
396,6.48e+01,8.00e-01,
397,6.80e+01,1.04e+01,
398,6.64e+01,9.60e+00,
399,6.96e+01,2.96e+01,
400,6.88e+01,2.96e+01,
401,7.20e+01,3.76e+01,
402,7.04e+01,3.76e+01,
403,7.36e+01,3.60e+01,
404,7.20e+01,3.76e+01,
405,7.36e+01,3.60e+01,
406,7.36e+01,3.76e+01,
407,7.12e+01,3.60e+01,
408,7.28e+01,3.60e+01,
409,6.96e+01,3.76e+01,
410,7.04e+01,3.76e+01,
411,6.80e+01,3.60e+01,
412,6.88e+01,3.76e+01,
413,6.56e+01,3.60e+01,
414,6.64e+01,3.76e+01,
415,6.16e+01,3.60e+01,
416,6.32e+01,3.76e+01,
417,5.84e+01,3.60e+01,
418,6.00e+01,3.76e+01,
419,5.52e+01,3.60e+01,
420,5.60e+01,3.68e+01,
421,5.20e+01,2.64e+01,
422,5.28e+01,2.64e+01,
423,4.96e+01,8.00e+00,
424,5.04e+01,8.80e+00,
425,4.72e+01,2.40e+00,
426,4.88e+01,3.20e+00,
427,4.56e+01,1.60e+00,
428,4.56e+01,3.20e+00,
429,4.40e+01,1.60e+00,
430,4.48e+01,1.60e+00,
431,4.32e+01,3.20e+00,
432,4.32e+01,1.60e+00,
433,4.48e+01,3.20e+00,
434,4.40e+01,3.20e+00,
435,4.64e+01,1.60e+00,
436,4.64e+01,3.20e+00,
437,4.88e+01,1.60e+00,
438,4.72e+01,2.40e+00,
439,5.04e+01,1.60e+00,
440,4.96e+01,2.40e+00,
441,5.36e+01,1.60e+00,
442,5.28e+01,2.40e+00,
443,5.68e+01,1.60e+00,
444,5.60e+01,2.40e+00,
445,6.00e+01,1.60e+00,
446,5.92e+01,2.40e+00,
447,6.32e+01,8.00e-01,
448,6.24e+01,8.00e-01,
449,6.64e+01,2.40e+00,
450,6.56e+01,8.00e-01,
451,6.88e+01,1.68e+01,
452,6.72e+01,1.60e+01,
453,7.04e+01,3.60e+01,
454,6.96e+01,3.52e+01,
455,7.28e+01,3.76e+01,
456,7.20e+01,3.60e+01,
457,7.36e+01,3.76e+01,
458,7.20e+01,3.76e+01,
459,7.36e+01,3.60e+01,
460,7.36e+01,3.76e+01,
461,7.04e+01,3.60e+01,
462,7.20e+01,3.76e+01,
463,6.88e+01,3.60e+01,
464,7.04e+01,3.76e+01,
465,6.72e+01,3.60e+01,
466,6.80e+01,3.76e+01,
467,6.48e+01,3.60e+01,
468,6.56e+01,3.76e+01,
469,6.16e+01,3.60e+01,
470,6.24e+01,3.76e+01,
471,5.76e+01,3.60e+01,
472,5.84e+01,3.60e+01,
473,5.44e+01,3.76e+01,
474,5.60e+01,3.68e+01,
475,5.12e+01,2.08e+01,
476,5.20e+01,2.08e+01,
477,4.88e+01,3.20e+00,
478,4.96e+01,2.40e+00,
479,4.64e+01,3.20e+00,
480,4.80e+01,3.20e+00,
481,4.40e+01,1.60e+00,
482,4.56e+01,1.60e+00,
483,4.40e+01,3.20e+00,
484,4.48e+01,1.60e+00,
485,4.32e+01,3.20e+00,
486,4.32e+01,3.20e+00,
487,4.56e+01,1.60e+00,
488,4.40e+01,3.20e+00,
489,4.80e+01,1.60e+00,
490,4.64e+01,2.40e+00,
491,4.88e+01,1.60e+00,
492,4.80e+01,2.40e+00,
493,5.12e+01,1.60e+00,
494,5.04e+01,2.40e+00,
495,5.44e+01,1.60e+00,
496,5.28e+01,1.60e+00,
497,5.76e+01,2.40e+00,
498,5.68e+01,2.40e+00,
499,6.08e+01,1.60e+00,
500,6.00e+01,2.40e+00,
501,6.48e+01,8.00e-01,
502,6.32e+01,8.00e-01,
503,6.72e+01,3.20e+00,
504,6.56e+01,3.20e+00,
505,6.96e+01,2.32e+01,
506,6.80e+01,2.24e+01,
507,7.12e+01,3.68e+01,
508,7.04e+01,3.60e+01,
509,7.36e+01,3.76e+01,
510,7.36e+01,3.60e+01,
511,7.20e+01,3.76e+01,
512,7.20e+01,3.76e+01,
513,7.36e+01,3.60e+01,
514,7.28e+01,3.76e+01,
515,7.04e+01,3.60e+01,
516,7.12e+01,3.76e+01,
517,6.88e+01,3.60e+01,
518,6.96e+01,3.76e+01,
519,6.64e+01,3.60e+01,
520,6.80e+01,3.76e+01,
521,6.40e+01,3.60e+01,
522,6.48e+01,3.76e+01,
523,6.00e+01,3.60e+01,
524,6.08e+01,3.60e+01,
525,5.68e+01,3.76e+01,
526,5.76e+01,3.76e+01,
527,5.28e+01,3.36e+01,
528,5.44e+01,3.36e+01,
529,5.04e+01,1.60e+01,
530,5.12e+01,1.52e+01,
531,4.80e+01,2.40e+00,
532,4.96e+01,3.20e+00,
533,4.64e+01,1.60e+00,
534,4.72e+01,3.20e+00,
535,4.40e+01,1.60e+00,
536,4.56e+01,1.60e+00,
537,4.32e+01,3.20e+00,
538,4.32e+01,3.20e+00,
539,4.48e+01,1.60e+00,
540,4.40e+01,3.20e+00,
541,4.56e+01,1.60e+00,
542,4.48e+01,3.20e+00,
543,4.80e+01,1.60e+00,
544,4.64e+01,3.20e+00,
545,4.96e+01,1.60e+00,
546,4.88e+01,2.40e+00,
547,5.20e+01,1.60e+00,
548,5.12e+01,1.60e+00,
549,5.60e+01,2.40e+00,
550,5.44e+01,1.60e+00,
551,5.92e+01,2.40e+00,
552,5.76e+01,2.40e+00,
553,6.16e+01,8.00e-01,
554,6.08e+01,2.40e+00,
555,6.56e+01,8.00e-01,
556,6.40e+01,8.00e-01,
557,6.80e+01,9.60e+00,
558,6.64e+01,8.80e+00,
559,6.96e+01,2.88e+01,
560,6.88e+01,2.88e+01,
561,7.20e+01,3.68e+01,
562,7.04e+01,3.60e+01,
563,7.36e+01,3.76e+01,
564,7.20e+01,3.76e+01,
565,7.36e+01,3.60e+01,
566,7.36e+01,3.76e+01,
567,7.04e+01,3.60e+01,
568,7.28e+01,3.76e+01,
569,6.96e+01,3.60e+01,
570,7.12e+01,3.76e+01,
571,6.80e+01,3.60e+01,
572,6.88e+01,3.60e+01,
573,6.56e+01,3.76e+01,
574,6.72e+01,3.76e+01,
575,6.32e+01,3.60e+01,
576,6.40e+01,3.76e+01,
577,5.92e+01,3.60e+01,
578,6.00e+01,3.76e+01,
579,5.60e+01,3.60e+01,
580,5.68e+01,3.76e+01,
581,5.20e+01,2.80e+01,
582,5.36e+01,2.80e+01,
583,4.96e+01,9.60e+00,
584,5.04e+01,1.04e+01,
585,4.80e+01,2.40e+00,
586,4.88e+01,3.20e+00,
587,4.48e+01,1.60e+00,
588,4.72e+01,1.60e+00,
589,4.40e+01,3.20e+00,
590,4.48e+01,1.60e+00,
591,4.40e+01,3.20e+00,
592,4.40e+01,3.20e+00,
593,4.48e+01,1.60e+00,
594,4.40e+01,3.20e+00,
595,4.72e+01,1.60e+00,
596,4.64e+01,3.20e+00,
597,4.88e+01,1.60e+00,
598,4.72e+01,1.60e+00,
599,5.04e+01,2.40e+00,
600,4.96e+01,2.40e+00,
601,5.28e+01,1.60e+00,
602,5.20e+01,2.40e+00,
603,5.68e+01,1.60e+00,
604,5.60e+01,1.60e+00,
